X,Y,OBJECTID,codigo,uf,codigo_anterior,regime,enquadramento,responsavel,latitude,longitude,corpo_hidrico,ano,contagem,media,minimo,maximo,stddev,variancia
-38.0330559999999,-12.257778,1349,RCNSAP300,BA,,lotico,12,INGÁ,-12.257778,-38.033056,Rio Sauípe,2017,8,"71,95","70,40","73,30","1,28","1,63"
-37.9124169999999,-12.3824999999999,1350,RCNSAP900,BA,,lotico,12,INGÁ,-12.3825,-37.912417,Rio Sauípe,2017,8,"67,55","64,90","72,50","3,20","10,23"
-37.912583,-12.3833329999999,1351,RCNSAP925,BA,,lotico,12,INGÁ,-12.383333,-37.912583,Rio Sauípe,2017,8,"63,95","62,10","67,90","2,49","6,21"
-38.518333,-12.994722,1352,RCNSEI300,BA,,lotico,12,INEMA,-12.994722,-38.518333,dos Seixos,2017,6,"53,67","41,90","67,80","11,73","137,52"
-38.557833,-12.674861,1353,RCNSPA100,BA,,lotico,12,INGÁ,-12.674861,-38.557833,Rio São Paulo,2017,6,"43,40","39,20","46,80","3,45","11,94"
-38.8677499999999,-12.366056,1354,RCNSUB140,BA,,lotico,12,INGÁ,-12.366056,-38.86775,Rio Subaé,2017,8,"38,30","29,70","47,60","7,97","63,51"
-38.800556,-12.432222,1355,RCNSUB160,BA,,lotico,12,INGÁ,-12.432222,-38.800556,Rio Subaé,2017,8,"58375,00","43,70","66,70","9,38","87,99"
-38.7404999999999,-12.5163889999999,1356,RCNSUB300,BA,,lotico,12,INGÁ,-12.516389,-38.7405,Rio Subaé,2017,8,"68,10","63,20","71,80","3,93","15,46"
-38.727111,-12.539417,1357,RCNSUB550,BA,,lotico,12,INGÁ,-12.539417,-38.727111,Rio Subaé,2017,8,"61,35","57,80","64,30","2,48","6,14"
-38.372778,-11.960278,1358,RCNSUM200,BA,,lotico,12,INEMA,-11.960278,-38.372778,Subaúma,2017,8,"61725,00","44,30","75,80","13,94","194,38"
-38.0923329999999,-11.9506939999999,1359,RCNSUM600,BA,,lotico,12,INGÁ,-11.950694,-38.092333,Rio Subaúma,2017,8,"63625,00","53,60","77,50","9,40","88,36"
-37.9496109999999,-12.2016389999999,1360,RCNSUM800,BA,,lotico,12,INGÁ,-12.201639,-37.949611,Rio Subaúma,2017,8,"74875,00","72,50","78,40","2,31","5,35"
-37.874861,-12.2023889999999,1361,RCNSUM900,BA,,lotico,12,INGÁ,-12.202389,-37.874861,Rio Subaúma,2017,8,"76525,00","68,40","84,50","6,09","37,09"
-38.49529,-12.9689999999999,1362,RCNTRI600,BA,,lotico,12,INEMA,-12969,-38.49529,Camarajipe,2017,6,"27,07","18,30","32,80","6,90","47,57"
-38.6795499999999,-12.55191,1363,RCNTRP400,BA,,lotico,12,INGÁ,-12.55191,-38.67955,Rio Traripe,2017,8,"62,95","54,60","75,60","8,37","70,13"
-39.1371399999999,-13972,1364,RCSACR700,BA,,lotico,12,INEMA,-13972,-39.13714,Acaraí,2017,8,"79475,00","77,00","82,40","2,13","4,55"
-39.478194,-13.686722,1365,RCSALM300,BA,,lotico,12,INGÁ,-13.686722,-39.478194,Rio Almada,2017,8,"49,45","24,90","64,20","15,98","255,28"
-39.1119399999999,-13.5989999999999,1366,RCSALM950,BA,,lotico,12,INEMA,-13599,-39.11194,das Almas,2017,8,"70,25","58,00","79,00","9,19","84,42"
-39.0945829999999,-14.148806,1367,RCSBAI300,BA,,lotico,12,INEMA,-14.148806,-39.094583,Baiano II,2017,8,"74875,00","73,10","76,80","1,80","3,25"
-39.1116299999999,-13.53,1368,RCSCMG700,BA,,lotico,12,INEMA,-13.53,-39.11163,Camurugi,2017,8,"77,35","71,80","79,40","3,43","11,76"
-38.657778,-12.9969439999999,1369,RCSCTT700,BA,,lotico,12,INEMA,-12.996944,-38.657778,Fonte Catita,2017,4,"75,45","71,30","79,60","4,79","22,96"
-39.280278,-13.0583329999999,1370,RCSDON100,BA,,lotico,12,INGÁ,-13.058333,-39.280278,Rio da Dona,2017,8,"69975,00","58,70","78,20","8,51","72,43"
-39.0035,-13.1262219999999,1371,RCSDON800,BA,,lotico,12,INGÁ,-13.126222,-39.0035,Rio da Dona,2017,6,"76,33","72,70","82,40","4,73","22,37"
-38.7549999999999,-13.0925,1372,RCSETV800,BA,,lotico,12,INEMA,-13.0925,-38755,da Estiva,2017,6,"70,73","65,00","75,70","4,82","23,25"
-39.14214,-13.8219999999999,1373,RCSIGP950,BA,,lotico,12,INEMA,-13822,-39.14214,Igrapiúna,2017,8,"67175,00","63,10","77,50","6,41","41,11"
-39.107694,-13.005028,1374,RCSJGP200,BA,,lotico,12,INGÁ,-13.005028,-39.107694,Rio Jaguaripe,2017,6,"55,77","51,00","58,70","3,72","13,87"
-39.0175,-13.033111,1375,RCSJGP300,BA,,lotico,12,INGÁ,-13.033111,-39.0175,Rio Jaguaripe,2017,6,"75,37","74,70","76,00","0,58","0,34"
-39.039167,-13.1736109999999,1376,RCSJQR400,BA,,lotico,12,INGÁ,-13.173611,-39.039167,Rio Jequiriçá,2017,8,"62,05","56,60","67,50","4,28","18,35"
-39.423639,-13.18425,1377,RCSJQR500,BA,,lotico,12,INGÁ,-13.18425,-39.423639,Rio Jequiriçá,2017,8,"60275,00","54,20","69,80","6,47","41,88"
-39.3183329999999,-13.173806,1378,RCSJQR600,BA,,lotico,12,INGÁ,-13.173806,-39.318333,Rio Jequiriçá,2017,8,"73825,00","57,00","81,80","10,51","110,48"
-39.039167,-13.2416669999999,1379,RCSJQR800,BA,,lotico,12,INGÁ,-13.241667,-39.039167,Rio Jequiriçá,2017,6,"84,03","82,40","85,80","1,52","2,32"
-39.17231,-13.7839999999999,1380,RCSMAR900,BA,,lentico,12,INEMA,-13784,-39.17231,Mariana,2017,8,"77675,00","62,80","84,80","9,33","87,06"
-38.6308329999999,-12.9491669999999,1381,RCSPNH750,BA,,lotico,12,INEMA,-12.949167,-38.630833,Riacho da Penha,2017,6,"58,77","52,90","70,30","8,93","79,82"
-39.4912219999999,-13.6065829999999,1382,RCSPRT400,BA,,lotico,12,INGÁ,-13.606583,-39.491222,Rio Preto,2017,8,"67,40","62,20","73,10","4,77","22,71"
-39.1011399999999,-13437,1383,RCSSRP600,BA,,lotico,12,INEMA,-13437,-39.10114,Sarapuí,2017,6,"78,43","75,50","80,40","2,32","5,36"
-39.08025,-13.365222,1384,RCSUNA300,BA,,lotico,12,INGÁ,-13.365222,-39.08025,Rio Una,2017,6,"72,00","70,00","74,40","1,99","3,97"
-43.3007499999999,-20.6919399999999,1385,RD001,MG,,lotico,2,IGAM,-20.69194,-43.30075,Rio Piranga,2017,6,"66,93","63,60","68,70","2,58","6,67"
-43.11583,-20.7852799999999,1386,RD004,MG,,lotico,2,IGAM,-20.78528,-43.11583,Rio Xopotó (DO1),2017,6,"70,37","57,10","78,60","10,38","107,65"
-43.09194,-20.6719399999999,1387,RD007,MG,,lotico,2,IGAM,-20.67194,-43.09194,Rio Piranga,2017,6,"73,43","71,00","75,40","2,00","4,00"
-43.3180599999999,-20.35139,1388,RD009,MG,,lotico,2,IGAM,-20.35139,-43.31806,Rio do Carmo,2017,6,"63,27","57,70","68,60","4,88","23,79"
-43.0699999999999,-20.29,1389,RD011,MG,,lotico,2,IGAM,-20.29,-43.07,Rio Gualaxo do Norte,2017,14,"60,26","43,40","74,80","13,47","181,40"
-42.9038899999999,-20.38389,1390,RD013,MG,,lotico,2,IGAM,-20.38389,-42.90389,Rio Piranga,2017,16,"59,06","54,50","62,50","2,40","5,76"
-42.62972,-20.09806,1391,RD018,MG,,lotico,2,IGAM,-20.09806,-42.62972,Rio Casca,2017,6,"73,00","68,90","76,50","3,43","11,77"
-42.75222,-20.02194,1392,RD019,MG,,lotico,2,IGAM,-20.02194,-42.75222,Rio Doce,2017,14,"64,66","50,00","74,50","7,90","62,43"
-42.44111,-20.1002799999999,1393,RD021,MG,,lotico,2,IGAM,-20.10028,-42.44111,Rio Matipó,2017,6,"59,70","57,70","61,60","1,75","3,05"
-42485,-19.75972,1394,RD023,MG,,lotico,2,IGAM,-19.75972,-42485,Rio Doce,2017,16,"65,60","50,10","75,30","8,30","68,90"
-43.1786099999999,-19.9416699999999,1395,RD025,MG,,lotico,2,IGAM,-19.94167,-43.17861,Rio Piracicaba,2017,6,"61,83","59,30","65,00","2,60","6,74"
-43.1199999999999,-19.83528,1396,RD026,MG,,lotico,2,IGAM,-19.83528,-43.12,Rio Piracicaba,2017,6,"62,07","56,00","65,50","4,71","22,21"
-43.23333,-19.8099999999999,1397,RD027,MG,,lotico,2,IGAM,-19.81,-43.23333,Rio Santa Bárbara,2017,6,"79,93","74,50","83,80","4,33","18,77"
-43.04417,-19.76694,1398,RD029,MG,,lotico,2,IGAM,-19.76694,-43.04417,Rio Piracicaba,2017,6,"60,80","55,50","63,50","4,11","16,86"
-43.0263899999999,-19.75056,1399,RD030,MG,,lotico,2,IGAM,-19.75056,-43.02639,Rio do Peixe (DO2),2017,6,"51,73","38,50","65,60","12,13","147,12"
-42.6575,-19.53083,1400,RD031,MG,,lotico,2,IGAM,-19.53083,-42.6575,Rio Piracicaba,2017,6,"68,97","67,10","70,30","1,49","2,22"
-42.8025,-19.61833,1401,RD032,MG,,lotico,2,IGAM,-19.61833,-42.8025,Rio Piracicaba,2017,6,"71,60","66,60","74,50","3,89","15,13"
-42.3744399999999,-19.3233299999999,1402,RD033,MG,,lotico,2,IGAM,-19.32333,-42.37444,Rio Doce,2017,16,"55,26","44,20","61,80","6,57","43,18"
-42.60333,-19.53056,1403,RD034,MG,,lotico,2,IGAM,-19.53056,-42.60333,Rio Piracicaba,2017,6,"57,03","51,70","60,70","4,23","17,87"
-42.4941699999999,-19.4886099999999,1404,RD035,MG,,lotico,2,IGAM,-19.48861,-42.49417,Rio Doce,2017,16,"55775,00","46,90","67,20","7,20","51,80"
-42.34306,-19.22361,1405,RD039,MG,,lotico,2,IGAM,-19.22361,-42.34306,Rio Santo Antônio (DO3),2017,6,"74,30","69,20","77,40","3,98","15,85"
-42.1625,-19.0208299999999,1406,RD040,MG,,lotico,2,IGAM,-19.02083,-42.1625,Rio Corrente Grande,2017,6,"79,80","57,30","91,60","17,44","303,99"
-41.95278,-18.8833299999999,1407,RD044,MG,,lotico,2,IGAM,-18.88333,-41.95278,Rio Doce,2017,16,"60,16","43,70","75,70","11,60","134,67"
-41835,-18.86833,1408,RD045,MG,,lotico,2,IGAM,-18.86833,-41835,Rio Doce,2017,16,"63,25","45,50","82,60","11,68","136,32"
-41.92056,-18.57667,1409,RD049,MG,,lotico,2,IGAM,-18.57667,-41.92056,Rio Suaçuí Grande,2017,6,"64,77","54,90","79,40","11,56","133,68"
-41.64694,-18.9746699999999,1410,RD053,MG,,lotico,2,IGAM,-18.97467,-41.64694,Rio Doce,2017,16,"66,66","47,70","81,20","12,50","156,25"
-42.13283,-19.72667,1411,RD056,MG,,lotico,2,IGAM,-19.72667,-42.13283,Rio Caratinga,2017,6,"47,23","35,20","60,80","11,51","132,48"
-41.52556,-19.06722,1412,RD057,MG,,lotico,2,IGAM,-19.06722,-41.52556,Rio Caratinga,2017,6,"70,53","59,80","76,50","8,33","69,41"
-41.4663899999999,-19.1791699999999,1413,RD058,MG,,lotico,2,IGAM,-19.17917,-41.46639,Rio Doce,2017,16,"58,89","43,00","69,40","8,45","71,38"
-41.2386099999999,-19.34111,1414,RD059,MG,,lotico,2,IGAM,-19.34111,-41.23861,Rio Doce,2017,16,"66,29","47,80","83,00","13,00","168,91"
-41.92331,-20.12028,1415,RD064,MG,,lotico,2,IGAM,-20.12028,-41.92331,Rio Manhuaçu,2017,6,"72,17","67,50","74,60","3,62","13,07"
-41.16944,-19.4974999999999,1416,RD065,MG,,lotico,2,IGAM,-19.4975,-41.16944,Rio Manhuaçu,2017,6,"77,70","68,40","83,70","7,30","53,35"
-41.01386,-19.5058599999999,1417,RD067,MG,,lotico,2,IGAM,-19.50586,-41.01386,Rio Doce,2017,16,"63,59","51,40","74,10","8,56","73,27"
-43.6570199999999,-21.06053,1418,RD068,MG,,lotico,2,IGAM,-21.06053,-43.65702,Rio Piranga,2017,6,"60,10","57,60","63,60","2,79","7,80"
-43.5943,-20.8235799999999,1419,RD069,MG,,lotico,2,IGAM,-20.82358,-43.5943,Rio Piranga,2017,6,"69,53","59,90","75,30","7,51","56,40"
-42.98797,-20.57935,1420,RD070,MG,,lotico,2,IGAM,-20.57935,-42.98797,Rio Turvo,2017,6,"72,80","67,40","77,40","4,51","20,38"
-43.03232,-20.2828299999999,1421,RD071,MG,,lotico,2,IGAM,-20.28283,-43.03232,Rio do Carmo,2017,14,"57,97","44,20","69,70","10,05","101,04"
-42.8853,-19.2474999999999,1422,RD072,MG,,lotico,2,IGAM,-19.2475,-42.8853,Rio Doce,2017,16,"60575,00","43,00","69,60","10,39","107,88"
-42.4453999999999,-19.70895,1423,RD073,MG,,lotico,2,IGAM,-19.70895,-42.4454,Ribeirão do Sacramento,2017,6,"68,13","64,10","72,10","3,58","12,80"
-43.41317,-20.17878,1424,RD074,MG,,lotico,2,IGAM,-20.17878,-43.41317,Rio Piracicaba,2017,6,"70,73","70,20","71,60","0,68","0,46"
-43.2945799999999,-20.15989,1425,RD075,MG,,lotico,2,IGAM,-20.15989,-43.29458,Rio Piracicaba,2017,6,"65,37","64,40","66,90","1,20","1,44"
-43.0032199999999,-19.78417,1426,RD076,MG,,lotico,1,IGAM,-19.78417,-43.00322,Rio da Prata (DO2),2017,6,"68,07","56,20","74,10","9,19","84,50"
-43.4453999999999,-19.07282,1427,RD077,MG,,lotico,2,IGAM,-19.07282,-43.4454,Rio Santo Antônio (DO3),2017,6,"72,00","64,90","78,60","6,14","37,69"
-43.1779,-19.29457,1428,RD078,MG,,lotico,2,IGAM,-19.29457,-43.1779,Rio Preto do Itambé,2017,6,"75,63","72,10","77,80","2,76","7,62"
-43.17135,-19.0976499999999,1429,RD079,MG,,lotico,2,IGAM,-19.09765,-43.17135,Rio do Peixe (DO3),2017,6,"67,13","51,40","75,70","12,20","148,91"
-43.01598,-19.30083,1430,RD080,MG,,lotico,2,IGAM,-19.30083,-43.01598,Rio do Tanque,2017,6,"66,37","47,70","76,00","14,46","209,14"
-42.87983,-19.2298299999999,1431,RD081,MG,,lotico,2,IGAM,-19.22983,-42.87983,Rio Santo Antônio (DO3),2017,6,"69,80","51,60","79,20","14,10","198816,00"
-42.8783,-19.06163,1432,RD082,MG,,lotico,2,IGAM,-19.06163,-42.8783,Rio Guanhães,2017,6,"70,43","59,20","76,80","8,73","76,16"
-42.15444,-19.0955799999999,1433,RD083,MG,,lotico,2,IGAM,-19.09558,-42.15444,Rio Doce,2017,16,"66,96","48,90","79,90","11,40","130,06"
-42.13944,-18.78369,1434,RD084,MG,,lotico,2,IGAM,-18.78369,-42.13944,Rio Suaçuí Pequeno,2017,6,"70,30","59,90","77,70","8,29","68,77"
-42.79164,-18.35511,1435,RD085,MG,,lotico,2,IGAM,-18.35511,-42.79164,Rio Suaçuí Grande,2017,6,"63,70","59,10","66,70","3,62","13,09"
-42.2988099999999,-18.3760599999999,1436,RD086,MG,,lotico,2,IGAM,-18.37606,-42.29881,Rio Suaçuí Grande,2017,6,"76,77","67,90","82,40","6,95","48,32"
-42.0522799999999,-18.41497,1437,RD087,MG,,lotico,2,IGAM,-18.41497,-42.05228,Rio Urupuca,2017,6,"72,07","57,20","83,30","12,01","144,16"
-41.7994399999999,-18.58917,1438,RD088,MG,,lotico,2,IGAM,-18.58917,-41.79944,Rio Itambacuri,2017,6,"69,67","53,10","81,00","13,12","172,11"
-41.78439,-18.8502799999999,1439,RD089,MG,,lotico,2,IGAM,-18.85028,-41.78439,Rio Suaçuí Grande,2017,6,"71,03","55,10","79,00","12,34","152,32"
-41.9145799999999,-18.9580799999999,1440,RD090,MG,,lotico,2,IGAM,-18.95808,-41.91458,Ribeirão Traíras,2017,4,"80,30","75,20","85,40","5,89","34,68"
-42.14606,-19.9948899999999,1441,RD091,MG,,lotico,2,IGAM,-19.99489,-42.14606,Córrego do Pião,2017,6,"68,77","54,40","86,40","14,53","211,20"
-41.87542,-19.50756,1442,RD092,MG,,lotico,2,IGAM,-19.50756,-41.87542,Rio Preto (DO5),2017,6,"72,70","70,70","75,30","2,11","4,45"
-41.84964,-19.34608,1443,RD093,MG,,lotico,2,IGAM,-19.34608,-41.84964,Rio Caratinga,2017,6,"66,23","62,00","73,80","5,87","34,51"
-41.29506,-19.17614,1444,RD094,MG,,lotico,2,IGAM,-19.17614,-41.29506,Rio do Eme,2017,6,"65,03","58,70","74,50","7,47","55,82"
-42.1473999999999,-20.2896699999999,1445,RD095,MG,,lotico,2,IGAM,-20.28967,-42.1474,Rio Manhuaçu,2017,6,"71,57","68,50","74,60","2,73","7,44"
-41.9875,-20.1561199999999,1446,RD096,MG,,lotico,2,IGAM,-20.15612,-41.9875,Rio São Mateus (DO6),2017,6,"66,37","62,80","71,00","3,76","14,13"
-41.45762,-19.65223,1447,RD097,MG,,lotico,2,IGAM,-19.65223,-41.45762,Rio José Pedro,2017,6,"76,53","71,40","79,40","3,99","15,88"
-41.65403,-19.5313899999999,1448,RD098,MG,,lotico,2,IGAM,-19.53139,-41.65403,Rio Manhuaçu,2017,6,"78,50","76,20","80,10","1,83","3,34"
-43.41194,-20.0734699999999,1449,RD099,MG,,lotico,1,IGAM,-20.07347,-43.41194,Rio Maquiné,2017,6,"71,00","68,20","76,30","4,11","16,87"
-41.0139119999999,-19.50517,1450,RDC1C005,ES,,lotico,12,IEMA,-19.50517,-41.013912,Rio Doce,2017,8,"58,25","45,10","76,80","12,51","156,53"
-41.0074059999999,-19.512108,1451,RDC2C007,ES,,lotico,12,IEMA,-19.512108,-41.007406,Rio Guandu,2017,8,"55,95","40,30","72,00","12,06","145,56"
-40.7125619999999,-19.5374179999999,1452,RDC2C012,ES,,lotico,12,IEMA,-19.537418,-40.712562,Rio Santa Joana,2017,8,"61,40","47,60","74,30","10,30","106,09"
-40.61161111,-19.5066919999999,1453,RDC2C017,ES,,lotico,12,IEMA,-19.506692,-40.61161111,Informação não disponível,2017,8,"66375,00","45,90","73,70","12,65","160,05"
-40.040577,-3.76174199999997,1454,REA01,CE,,lentico,12,COGERH,-3.761742,-40.040577,Informação não disponível,2017,8,"58,25","50,00","70,50","8,68","75,42"
-37.9417999999999,-11.4789999999999,1455,REAFBC300,BA,,lotico,12,INEMA,-11479,-37.9418,Riacho Fonte Branca,2017,8,"51,45","44,30","61,50","7,57","57,29"
-37.5461109999999,-11.653611,1456,REAMAR800,BA,,lotico,12,INEMA,-11.653611,-37.546111,Marcanaí,2017,8,"83,05","78,80","85,70","2,75","7,57"
-38.1867,-10.7069999999999,1457,REAREA100,BA,,lotico,2,INGÁ,-10707,-38.1867,Real,2017,8,"27,40","21,90","36,80","6,55","42,86"
-38.003722,-11.192694,1458,REAREA300,BA,,lotico,2,INGÁ,-11.192694,-38.003722,Real,2017,8,"39,50","23,30","82,70","26,69","712,34"
-37.567528,-11.5638329999999,1459,REAREA500,BA,,lotico,2,INGÁ,-11.563833,-37.567528,Real,2017,8,"68975,00","61,60","77,90","6,25","39,01"
-39.4910199999999,-5.16595599999994,1460,RIA10,CE,,lentico,12,COGERH,-5.165956,-39.49102,Açude Riachão,2017,24,"80,59","73,50","86,50","4,10","16,83"
-39.3100219999999,-4.40889899999996,1461,RIS01,CE,,lentico,12,COGERH,-4.408899,-39.310022,Informação não disponível,2017,8,"55425,00","42,90","64,50","8,44","71,25"
-41.0378388899999,-20.41931389,1462,RJPE001,ES,,lotico,99,AGERH,-20.41931389,-41.03783889,Rio Braço Norte Direito,2017,8,"60,35","50,50","76,80","10,87","118,06"
-40.630392,-19.932046,1463,RMA2C001,ES,RMA2D001,lotico,12,IEMA,-19.932046,-40.630392,Rio Timbuí,2017,8,"61,95","50,90","68,60","7,58","57,49"
-40.587277,-19.932644,1464,RMA2C005,ES,,lotico,12,IEMA,-19.932644,-40.587277,Rio Timbuí,2017,8,"45575,00","42,30","52,80","4,55","20,67"
-40.4150527799999,-19.934069,1465,RMA2C010,ES,,lotico,12,IEMA,-19.934069,-40.41505278,Rio Reis Magos,2017,8,"66225,00","51,90","74,10","9,22","84,93"
-40.405682,-19.9424319999999,1466,RMA2D015,ES,,lotico,12,IEMA,-19.942432,-40.405682,Rio Fundão,2017,8,"55,85","45,50","66,40","8,81","77,57"
-40.8999039999999,-20.8899519999999,1467,RNS1C005,ES,,lotico,12,IEMA,-20.889952,-40.899904,Rio Novo,2017,8,"60,10","50,60","68,70","8,00","64,01"
-40.9390559999999,-20.853059,1468,RNS1C010,ES,,lotico,12,IEMA,-20.853059,-40.939056,Rio Novo,2017,8,"59,15","49,00","68,20","7,54","56,87"
-41.01873889,-20.7046916699999,1469,RNS1C015,ES,,lotico,99,AGERH,-20.70469167,-41.01873889,Rio Novo,2017,8,"52,30","39,10","60,10","8,85","78,33"
-38.515637,-5.55293099999994,1470,ROS01,CE,,lentico,12,COGERH,-5.552931,-38.515637,Informação não disponível,2017,8,"82675,00","71,80","90,00","7,19","51,68"
-40.74504167,-20.840775,1471,RPM2C015,ES,,lotico,12,IEMA,-20.840775,-40.74504167,Rio Piúma,2017,8,"52675,00","38,00","72,50","14,60","213,28"
-38326,-5.56428999999997,1472,RSE01,CE,,lotico,12,COGERH,-5.56429,-38326,Riacho da Serra,2017,6,"62,97","47,70","75,20","12,52","156,77"
-40.76008611,-18.9869083299999,1473,RSJ1C001,ES,,lotico,99,AGERH,-18.98690833,-40.76008611,Rio São José,2017,8,"54725,00","47,20","70,80","10,19","103,88"
-40.54091944,-19.0439833299999,1474,RSJ1C002,ES,,lotico,99,AGERH,-19.04398333,-40.54091944,Rio São José,2017,8,"62,00","47,60","80,30","14,98","224,37"
-40.5207444399999,-19.056508,1475,RSJ1C003,ES,,lotico,12,IEMA,-19.056508,-40.52074444,Rio São José,2017,8,"51,15","40,00","62,40","9,24","85,40"
-40.0708,-19.4018,1476,RSJ2C004,ES,,lotico,99,AGERH,-19.4018,-40.0708,Rio São José,2017,8,"58,00","46,10","65,60","7,73","59,72"
-40.470018,-5.42606599999993,1477,SAA01,CE,,lentico,12,COGERH,-5.426066,-40.470018,Informação não disponível,2017,8,"71,60","56,30","79,30","9,65","93,19"
-58.187694,-13.0267219999999,1478,SAC117,MT,,lotico,12,SEMA,-13.026722,-58.187694,Rio Sacre,2017,4,"76,65","68,70","84,60","9,18","84,27"
-39.3796599999999,-6.79252999999994,1479,SAD01,CE,,lentico,12,COGERH,-6.79253,-39.37966,Açude São Domingos,2017,6,"75,50","69,40","85,60","7,88","62,09"
-38.1812649999999,-4.85605499999997,1480,SAL01,CE,,lentico,12,COGERH,-4.856055,-38.181265,Açude Salão,2017,6,"74,47","71,80","79,60","3,98","15,82"
-41.087139,-10.976417,1481,SALSAL200,BA,,lotico,12,INGÁ,-10.976417,-41.087139,Rio Salitre,2017,6,"65,33","57,60","77,20","9,33","87,08"
-40.695278,-10.010278,1482,SALSAL450,BA,,lotico,12,INEMA,-10.010278,-40.695278,Salitre,2017,6,"61,33","58,70","64,90","2,87","8,21"
-40.613306,-9.84444399999995,1483,SALSAL500,BA,,lotico,12,INGÁ,-9.844444,-40.613306,Rio Salitre,2017,6,"63,23","60,30","66,00","2,55","6,51"
-40.65368,-9.56197999999995,1484,SALSAL600,BA,,lotico,12,INGÁ,-9.56198,-40.65368,Rio Salitre,2017,6,"65,00","58,00","76,30","8,84","78,07"
-56.8146189999999,-14.451631,1485,SAN034,MT,,lotico,12,SEMA,-14.451631,-56.814619,Rio Santana,2017,4,"67,75","66,40","69,10","1,56","2,43"
-57.8723889999999,-12.1096669999999,1486,SAN206,MT,,lotico,12,SEMA,-12.109667,-57.872389,Rio Sangue,2017,2,"82,90","82,90","82,90","0,00","0,00"
-54.1648999999999,-15.1972999999999,1487,SAP042,MT,,lotico,12,SEMA,-15.1973,-54.1649,Ribeirão Sapé,2017,4,"69,95","60,30","79,60","11,14","124,16"
-39.319645,-4.38113899999996,1488,SAR01,CE,,lentico,12,COGERH,-4.381139,-39.319645,Informação não disponível,2017,2,"74,90","74,90","74,90","0,00","0,00"
-40.252398,-3.92002699999995,1489,SAV01,CE,,lentico,12,COGERH,-3.920027,-40.252398,Informação não disponível,2017,4,"79,80","77,30","82,30","2,89","8,33"
-43.66853,-19.87783,1490,SC03,MG,,lotico,2,IGAM,-19.87783,-43.66853,Córrego Caeté,2017,6,"30,77","22,30","44,90","11,02","121,42"
-43.9005799999999,-19.8203599999999,1491,SC10,MG,,lotico,3,IGAM,-19.82036,-43.90058,Ribeirão do Onça,2017,6,"47,40","42,20","53,30","4,99","24,94"
-44.03622,-19.81011,1492,SC12,MG,,lotico,2,IGAM,-19.81011,-44.03622,Ribeirão Areias ou Ribeirão das Areias,2017,6,"68,60","66,00","73,70","3,95","15,61"
-44.03128,-19.80711,1493,SC13,MG,,lotico,2,IGAM,-19.80711,-44.03128,Ribeirão Areias ou Ribeirão das Areias,2017,6,"49,80","41,20","54,10","6,66","44376,00"
-43.90714,-19.77989,1494,SC14,MG,,lotico,2,IGAM,-19.77989,-43.90714,Ribeirão Poderoso,2017,6,"40,13","34,70","47,60","5,98","35,76"
-43.82442,-19.71564,1495,SC16,MG,,lotico,3,IGAM,-19.71564,-43.82442,Rio das Velhas,2017,6,"41,63","38,90","46,70","3,93","15,43"
-43.91389,-19.6929699999999,1496,SC17,MG,,lotico,2,IGAM,-19.69297,-43.91389,Ribeirão da Mata,2017,6,"47,30","41,00","52,10","5,10","25,99"
-44.05447,-19.66547,1497,SC19,MG,,lotico,2,IGAM,-19.66547,-44.05447,Ribeirão das Neves,2017,6,"46,13","40,90","50,00","4,21","17,68"
-44.01319,-19.63933,1498,SC21,MG,,lotico,2,IGAM,-19.63933,-44.01319,Ribeirão da Mata,2017,6,"55,07","53,20","58,30","2,51","6,32"
-44.07597,-19.5798599999999,1499,SC22,MG,,lotico,2,IGAM,-19.57986,-44.07597,Ribeirão da Mata,2017,6,"58,67","37,60","69,80","16,33","266,57"
-44.0585599999999,-19.6028299999999,1500,SC23,MG,,lotico,2,IGAM,-19.60283,-44.05856,Ribeirão da Mata,2017,6,"42,30","38,10","49,70","5,75","33056,00"
-44.1702799999999,-19.46825,1501,SC24,MG,,lotico,2,IGAM,-19.46825,-44.17028,Ribeirão Jequitibá,2017,6,"42,87","37,80","50,10","5,75","33,07"
-44.2382499999999,-19.46622,1502,SC25,MG,,lotico,2,IGAM,-19.46622,-44.23825,Córrego do Diogo,2017,6,"37,27","29,00","41,60","6,41","41,03"
-44.20775,-19.4464399999999,1503,SC26,MG,,lotico,2,IGAM,-19.44644,-44.20775,Ribeirão do Matadouro,2017,6,"27,27","22,90","30,00","3,42","11,68"
-43.74853,-18.43981,1504,SC27,MG,,lotico,1,IGAM,-18.43981,-43.74853,Ribeirão do Chiqueiro,2017,6,"65,07","59,80","72,40","5,86","34,31"
-43.75003,-18.50675,1505,SC28,MG,,lotico,1,IGAM,-18.50675,-43.75003,Ribeirão do Chiqueiro,2017,6,"76,70","72,30","79,20","3,42","11,69"
-44.06292,-18.63114,1506,SC30,MG,,lotico,1,IGAM,-18.63114,-44.06292,Rio Paraúna,2017,6,"78,57","71,90","87,10","6,95","48,30"
-44.3110599999999,-18.10022,1507,SC33,MG,,lotico,2,IGAM,-18.10022,-44.31106,Rio Curumataí,2017,6,"81,50","78,60","84,00","2,43","5,93"
-44.44667,-18.35972,1508,SC39,MG,,lotico,2,IGAM,-18.35972,-44.44667,Córrego Matadouro,2017,6,"55,90","49,10","69,40","10,46","109352,00"
-39.2833719999999,-7.02892899999995,1509,SD201,CE,,lentico,12,COGERH,-7.028929,-39.283372,São Domingos II,2017,6,"55,87","49,80","64,50","6,87","47,17"
