X,Y,OBJECTID,codigo,uf,codigo_anterior,regime,enquadramento,responsavel,latitude,longitude,corpo_hidrico,Ano_1,Cont_1,Media_1,Min_1,Max_1,Stddev_1,Variance_1
-39.70922222,-18.4356109999999,813,ITA1C016,ES,,lotico,12,IEMA,-18.435611,-39.70922222,Informação não disponível,2017,8,64425,51.3,74.4,9.10647336474749,82.9278571428554
-39.7095833299999,-18.436722,814,ITA1C017,ES,,lotico,12,IEMA,-18.436722,-39.70958333,Informação não disponível,2017,8,61425,54.6,76.7,9.51070825062841,90.4535714285713
-41.4629209999999,-21.206025,815,ITB1C010,ES,,lotico,12,IEMA,-21.206025,-41.462921,Rio Itabapoana,2017,8,70.95,66.6,75.6,3.93192065026752,15.4600000000002
-41.308799,-21.222092,816,ITB1C015,ES,,lotico,12,IEMA,-21.222092,-41.308799,Rio Itabapoana,2017,8,73.45,71.7,76.5,1.94422220952313,3.78000000000299
-41.678956,-21.122782,817,ITB1E005,ES,,lotico,12,IEMA,-21.122782,-41.678956,Rio Itabapoana,2017,8,70,53.1,76.3,10.4411274705916,109.017142857142
-40.3790759999999,-20.3209689999999,818,ITG1C002,ES,,lotico,12,IEMA,-20.320969,-40.379076,Rio Itanguá,2017,8,22975,17.2,31.9,6.1794012654949,38185
-38.909774,-6.24188599999997,819,ITP01,CE,,lentico,12,COGERH,-6.241886,-38.909774,Informação não disponível,2017,16,82.4,72.7,90.3,4.98638145351893,24.8639999999975
-41.268706,-20.759443,820,ITP1C030,ES,,lotico,12,IEMA,-20.759443,-41.268706,Rio Itapemirim,2017,8,59.8,35.7,71.8,15.2527280932204,232.645714285715
-41.13608056,-20.7988359999999,821,ITP1C035,ES,,lotico,12,IEMA,-20.798836,-41.13608056,Rio Itapemirim,2017,8,57.15,34.9,74.8,15.3307347694567,235.031428571428
-41.0749138899999,-20.9183689999999,822,ITP1C050,ES,,lotico,12,IEMA,-20.918369,-41.07491389,Rio Itapemirim,2017,8,46825,32.3,56.3,9.48122204299477,89.89357142857
-40.83828333,-21.01222222,823,ITP1C055,ES,,lotico,12,AGERH,-21.01222222,-40.83828333,Rio Itapemirim,2017,8,55.55,34.7,75.5,15.4550962468695,238.86
-41.098381,-20.8637699999999,824,ITP1D045,ES,,lotico,12,IEMA,-20.86377,-41.098381,Rio Itapemirim,2017,8,49275,36.6,58.7,10.3281515425421,106.670714285715
-41.172816,-20.6987119999999,825,ITP2C040,ES,,lotico,12,IEMA,-20.698712,-41.172816,Rio Itapemirim,2017,8,60575,42.4,70.1,11.5257165875768,132.842142857142
-40.939114,-20.998751,826,ITP2C060,ES,,lotico,12,IEMA,-20.998751,-40.939114,Rio Muqui,2017,8,55.5,32,70.9,15.6151940658541,243.834285714286
-40.341889,-10.598083,827,ITPAIP050,BA,,lotico,12,INGÁ,-10.598083,-40.341889,Rio Aipim,2017,8,80.45,78.6,82.2,1.36381816969842,1.85999999999954
-39.0952799999999,-11.2769999999999,828,ITPARA002,BA,,lotico,12,INEMA,-11277,-39.09528,Itapicuru-Mirim,2017,8,62.3,59,65.4,2.85457027038608,8.14857142857207
-40.539167,-11.2294439999999,829,ITPBCA001,BA,,lotico,12,INEMA,-11.229444,-40.539167,Itapicuru-Mirim,2017,6,69,60.2,76.7,7.42805492709895,55.175999999999
-40.0520559999999,-11.1909439999999,830,ITPBPA001,BA,,lotico,12,INEMA,-11.190944,-40.052056,Barragem Pedras Altas,2017,8,72275,66.6,76,3.84066586488788,14.750714285715
-40.13494,-11.1799999999999,831,ITPBPA002,BA,,lentico,12,INEMA,-11.18,-40.13494,Barragem Pedras Altas,2017,2,70,70,70,0,0
-40.09,-11.1879999999999,832,ITPBPA003,BA,,lotico,12,INEMA,-11188,-40.09,Itapicuru-Açu,2017,6,63.5666666666667,56.1,73.1,7.76934145643418,60.3626666666668
-40.408108,-10.797044,833,ITPBPI001,BA,,lotico,12,INEMA,-10.797044,-40.408108,Itapicuru-Açu,2017,8,74025,63.5,80.9,7.81404413311608,61.0592857142858
-40.2122199999999,-10.8009999999999,834,ITPBPN001,BA,,lentico,12,INEMA,-10801,-40.21222,Barragem Ponto Novo,2017,8,79.4,74.3,82.8,3.68083841380914,13.548571428573
-40.1722599999999,-10853,835,ITPBPN002,BA,,lentico,12,INEMA,-10853,-40.17226,Barragem Ponto Novo,2017,8,71.35,60.9,76.1,6.50472355841727,42.3114285714286
-40.21556,-10.8319999999999,836,ITPBPN003,BA,,lotico,12,INEMA,-10832,-40.21556,Campo Formoso,2017,8,75875,70.6,83.2,4.89394669829108,23.9507142857141
-40.3161939999999,-10.528806,837,ITPCFM600,BA,,lotico,12,INEMA,-10.528806,-40.316194,Campo Formoso,2017,8,54.15,43.8,62.5,7.63544366752838,58.2999999999993
-39.3561109999999,-10.48,838,ITPCRC050,BA,,lentico,12,INGÁ,-10.48,-39.356111,Rio Cariaçá,2017,8,72625,67.5,77.3,3.72127090425541,13.8478571428578
-40.3600279999999,-10.820639,839,ITPITA100,BA,,lotico,12,INGÁ,-10.820639,-40.360028,Rio Itapicuru Açu,2017,8,77725,70.2,82.9,5.73329872636281,32.8707142857134
-40.487139,-11.2042779999999,840,ITPITM050,BA,,lotico,12,INGÁ,-11.204278,-40.487139,Rio Itapicuru mirim,2017,6,29.5666666666667,15.8,47.5,14.539417686643,211.394666666666
-39.6251109999999,-10965,841,ITPITP330,BA,,lotico,12,INGÁ,-10965,-39.625111,Rio Itapicuru,2017,2,40.3,40.3,40.3,0,0
-39.307778,-10.989722,842,ITPITP430,BA,,lotico,12,INEMA,-10.989722,-39.307778,Itapicuru,2017,2,42.5,42.5,42.5,0,0
-38.7565,-11.0254169999999,843,ITPITP500,BA,,lotico,12,INGÁ,-11.025417,-38.7565,Rio Itapicuru,2017,6,62.4333333333333,54.4,66.6,6.22403941718453,38.7386666666668
-38.5125829999999,-11.097472,844,ITPITP600,BA,,lotico,12,INGÁ,-11.097472,-38.512583,Rio Itapicuru,2017,4,61.8,52.7,70.9,10.5077748992512,110.413333333334
-38.2549999999999,-11.3218889999999,845,ITPITP700,BA,,lotico,12,INGÁ,-11.321889,-38255,Rio Itapicuru,2017,8,65.2,50.2,73.8,9.80174911504499,96.0742857142853
-37.901778,-11.688778,846,ITPITP800,BA,,lotico,12,INGÁ,-11.688778,-37.901778,Rio Itapicuru,2017,8,60.55,51.2,72.4,8.14072653830291,66.2714285714293
-37.631278,-11.8076389999999,847,ITPITP900,BA,,lotico,12,INGÁ,-11.807639,-37.631278,Rio Itapicuru,2017,10,70.98,65.9,77.8,4.68254441753848,21.9262222222208
-37.666388,-11.9541659999999,848,ITPITR900,BA,,lotico,12,INEMA,-11.954166,-37.666388,Itariri,2017,10,72.24,64.3,77.8,4.74908178259525,22.5537777777781
-39.716111,-10.6511389999999,849,ITPJCI050,BA,,lotico,12,INGÁ,-10.651139,-39.716111,Rio Jacurici,2017,8,73.95,67.1,78.5,4.53210767745008,20.5400000000019
-40.5574999999999,-11.1872999999999,850,ITPLAS001,BA,,lentico,12,INEMA,-11.1873,-40.5575,Lagoa Antonio Teixeira Sobrinho,2017,6,55.9666666666667,51.9,58.3,3.16143427365935,9.994666666668
-39.509722,-11.09525,851,ITPPEX500,BA,,lotico,12,INGÁ,-11.09525,-39.509722,Rio Peixe,2017,6,54.1666666666667,52.4,57.6,2.65982455561769,7.07466666666684
-37.570556,-11.6933329999999,852,ITPPIR900,BA,,lotico,12,INEMA,-11.693333,-37.570556,Pirangi,2017,10,77.62,74,81.2,2.78599672967764,7.76177777777452
-40.507306,-11.164889,853,ITPROU050,BA,,lotico,12,INGÁ,-11.164889,-40.507306,Rio do Ouro,2017,6,83.9333333333333,82,86,1.79183332558164,3.21066666666496
-40.4981999999999,-10.8224,854,ITPSMB300,BA,ITPSMB300,lotico,12,INEMA,-10.8224,-40.4982,Sambaíba,2017,4,69.25,63.9,74.6,6.17764788032894,38.1633333333327
-43.3069399999999,-15.74833,855,IU001,MG,,lotico,2,IGAM,-15.74833,-43.30694,Córrego Barreado,2017,6,57.3333333333333,52.8,64.2,5.40912808747089,29.2586666666665
-40.74,-4.58999999999997,856,JA201,CE,,lentico,12,COGERH,-4.59,-40.74,Jatobá II,2017,4,82.55,77.9,87.2,5.36935750346368,28.8300000000017
-40.5628369999999,-20.6427909999999,857,JAB1C005,ES,"JAB1E005, JAB1E015",lotico,12,IEMA,-20.642791,-40.562837,Rio Jabuti,2017,8,64425,57.7,75.4,7.46778796852577,55.7678571428582
-40.5404777799999,-20.6456919999999,858,JAB1C015,ES,,lotico,12,IEMA,-20.645692,-40.54047778,Rio Jabuti,2017,8,69575,55.5,79.6,9.77149644922127,95.4821428571439
-40.54313889,-20.6370833299999,859,JAB2E010,ES,,lotico,99,AGERH,-20.63708333,-40.54313889,Rio Jabuti,2017,8,75.5,61.4,90.8,12.7772118577233,163.257142857144
-40.188665,-20.154661,860,JAC2C001,ES,,lotico,12,IEMA,-20.154661,-40.188665,Rio Jacaraípe,2017,8,45925,32.5,73,17.0710071675425,291.419285714286
-40.1997289999999,-20.1488939999999,861,JAC2C005,ES,JAC1E005,lotico,12,IEMA,-20.148894,-40.199729,Rio Jacaraípe,2017,8,48525,36.5,62.4,11.1009330367188,123.230714285714
-39.5939999999999,-5.52808999999996,862,JAG01,CE,,lotico,12,COGERH,-5.52809,-39594,Rio Jaguaribe,2017,6,62.2333333333333,56.4,69.8,6.14122680469202,37.7146666666677
-39.4039999999999,-5.58151999999995,863,JAG02,CE,,lotico,12,COGERH,-5.58152,-39404,Rio Jaguaribe,2017,6,74.2666666666667,67.5,81.4,6.22275394553468,38.7226666666674
-39285,-5.20823999999993,864,JAG05,CE,,lotico,12,COGERH,-5.20824,-39285,Rio Jaguaribe,2017,2,60.4,60.4,60.4,0,0
-37.8219999999999,-4.66886999999997,865,JAG06,CE,,lotico,12,COGERH,-4.66887,-37822,Rio Jaguaribe,2017,4,55.25,52.5,58,3.17542648054294,10.0833333333333
-39739,-5.50461999999993,866,JAG07,CE,,lotico,12,COGERH,-5.50462,-39739,Rio Jaguaribe,2017,6,72.4666666666667,65.1,78.6,6.11250085207895,37.3626666666659
-38925,-6.23790999999994,867,JAG08,CE,,lentico,12,COGERH,-6.23791,-38925,Rio Jaguaribe,2017,6,80.4,77.5,82.7,2.37149741724527,5.62400000000101
-38.9089999999999,-6.24146999999994,868,JAG09,CE,,lotico,12,COGERH,-6.24147,-38909,Rio Jaguaribe,2017,6,51.8333333333333,46.2,56.7,4.73314553618069,22.4026666666672
-38453,-5.48918999999995,869,JAG10,CE,,lotico,12,COGERH,-5.48919,-38453,Rio Jaguaribe,2017,6,80.0666666666667,75.4,84.4,4.03319558993457,16.2666666666676
-38.29,-5.30014999999997,870,JAG11,CE,,lotico,12,COGERH,-5.30015,-38.29,Rio Jaguaribe,2017,6,77.9,74.3,80,2.80142820718291,7.84800000000008
-38074,-5.18294999999995,871,JAG12,CE,,lotico,12,COGERH,-5.18295,-38074,Rio Jaguaribe,2017,6,74.9666666666667,74.4,75.4,0.458984386082871,0.21066666666787
-38054,-5.10712999999993,872,JAG13,CE,,lotico,12,COGERH,-5.10713,-38054,Rio Jaguaribe,2017,6,68.7666666666667,67.3,71.4,2.0441787266942,4.17866666666911
-38.0149999999999,-5.09525999999994,873,JAG14,CE,,lotico,12,COGERH,-5.09526,-38015,Rio Jaguaribe,2017,6,74.0666666666667,69.7,76.8,3.41799161301882,11.682666666667
-37.9859999999999,-5.04623999999995,874,JAG15,CE,,lotico,12,COGERH,-5.04624,-37986,Rio Jaguaribe,2017,6,71.4333333333333,63.9,76.2,5.90344532173105,34.8506666666683
-37.7569999999999,-4.79557999999997,875,JAG16,CE,,lotico,12,COGERH,-4.79558,-37757,Rio Jaguaribe,2017,2,57.7,57.7,57.7,0,0
-43.5074999999999,-9.04735999999997,876,JAG21,CE,,lotico,12,COGERH,-9.04736,-43.5075,Rio Banabuiú,2017,4,69.05,66.4,71.7,3.05995642670483,9.36333333333217
-39.4394628599999,-3.96464599999996,877,JAI02,CE,,lotico,12,COGERH,-3.964646,-39.43946286,Rio Jaibaras,2017,4,81.3,76.2,86.4,5.8889727457341,34.6799999999991
-58.4657529999999,-15.849433,878,JAU270,MT,,lotico,12,SEMA,-15.849433,-58.465753,Rio Jauru,2017,4,65.8,55.3,76.3,12.1243556529821,147
-58.015936,-16.148742,879,JAU389,MT,,lotico,12,SEMA,-16.148742,-58.015936,Rio Jauru,2017,6,54.3666666666667,52.4,55.7,1.55520631000105,2.41866666666707
-41.1138549999999,-3.86378299999996,880,JB110,CE,,lentico,12,COGERH,-3.863783,-41.113855,Jaburu I,2017,6,76.9,75.2,79.7,2.18540614074363,4.77599999999996
-40.667243,-5.28814099999994,881,JB201,CE,,lentico,12,COGERH,-5.288141,-40.667243,Açude Jaburu I,2017,4,52.55,49.1,56,3.98371685740844,15.8700000000002
-35.0378959999999,-8.09091499999994,882,JB29,PE,,lentico,12,CPRH,-8.090915,-35.037896,Rio Duas Unas,2017,6,69.3666666666667,52.9,80.3,12.9816280437651,168.522666666669
-43.51381,-18.40611,883,JE001,MG,,lotico,2,IGAM,-18.40611,-43.51381,Rio Jequitinhonha,2017,6,82.1666666666667,79.6,85.5,2.70456404373547,7.31466666666674
-43.15,-16.67,884,JE002,MG,,lotico,2,IGAM,-16.67,-43.15,Rio Congonhas,2017,2,77.4,77.4,77.4,0,0
-43.51667,-18.1199999999999,885,JE003,MG,,lotico,2,IGAM,-18.12,-43.51667,Rio Jequitinhonha,2017,6,81.7666666666667,79,83.7,2.19878754468659,4.83466666666888
-42.91,-15.29,886,JE004,MG,,lotico,2,IGAM,-15.29,-42.91,Rio Itacambiruçu,2017,2,78.9,78.9,78.9,0,0
-43.0814399999999,-17.24353,887,JE005,MG,,lotico,2,IGAM,-17.24353,-43.08144,Rio Jequitinhonha,2017,6,83.8333333333333,77.7,91.6,6.3437107962663,40.2426666666657
-41.71,-15.8699999999999,888,JE006,MG,,lotico,2,IGAM,-15.87,-41.71,Rio Salinas,2017,6,72.0666666666667,61.5,79,8.31689044455123,69.1706666666675
-42.3983299999999,-16.6572199999999,889,JE007,MG,,lotico,2,IGAM,-16.65722,-42.39833,Rio Jequitinhonha,2017,6,85.3333333333333,80.4,88.6,3.88775856589227,15.1146666666687
-41.48,-15.74,890,JE008,MG,,lotico,2,IGAM,-15.74,-41.48,Rio Vacaria,2017,4,81.75,75.8,87.7,6.87046820335656,47.2033333333335
-42.41486,-16.41,891,JE009,MG,,lotico,2,IGAM,-16.41,-42.41486,Rio Salinas,2017,6,69.1666666666667,65.6,75,4.55572899398846,20.7546666666671
-42.2862499999999,-16.1695799999999,892,JE010,MG,,lotico,2,IGAM,-16.16958,-42.28625,Rio Salinas,2017,6,62.9666666666667,53.1,69.7,7.81042038988089,61.0026666666672
-42.18472,-16.62083,893,JE011,MG,,lotico,2,IGAM,-16.62083,-42.18472,Rio Jequitinhonha,2017,6,76.4,71.6,79.2,3.73523760957745,13.9520000000019
-42.7300299999999,-17.46336,894,JE012,MG,,lotico,2,IGAM,-17.46336,-42.73003,Rio Itamarandiba,2017,6,80.9333333333333,80.3,82,0.831063575586553,0.690666666666706
-42.82033,-17.2859999999999,895,JE013,MG,,lotico,2,IGAM,-17286,-42.82033,Rio Araçuaí,2017,6,84.3,81.6,87.1,2.46089414644269,6.05599999999589
-42.5963599999999,-17.21978,896,JE014,MG,,lotico,2,IGAM,-17.21978,-42.59636,Rio Fanado,2017,6,59.0666666666667,56.6,62.6,2.80760870967929,7.88266666666702
-42.4628299999999,-16.94519,897,JE015,MG,,lotico,2,IGAM,-16.94519,-42.46283,Rio Araçuaí,2017,6,78.8,75.5,82.6,3.19874975576407,10.2320000000007
-42.1333099999999,-16.92297,898,JE016,MG,,lotico,2,IGAM,-16.92297,-42.13331,Rio Gravatá,2017,4,75,70.7,79.3,4.96521231503075,24.653333333333
-42.07722,-16.85056,899,JE017,MG,,lotico,2,IGAM,-16.85056,-42.07722,Rio Araçuaí,2017,6,59.8,53,66.6,6.08210489879937,36.9919999999993
-42.25258,-16.9753899999999,900,JE018,MG,,lotico,2,IGAM,-16.97539,-42.25258,Rio Setúbal,2017,6,53.9,53.3,54.3,0.473286382646985,0.223999999999069
-41.7569399999999,-16.59667,901,JE019,MG,,lotico,2,IGAM,-16.59667,-41.75694,Rio Jequitinhonha,2017,6,74.9,70.8,77.6,3.22862199707539,10.4239999999991
-40.99922,-16.4443899999999,902,JE020,MG,,lotico,2,IGAM,-16.44439,-40.99922,Rio São Miguel (JQ3),2017,6,65.2,53.7,76,9.98759230245207,99.7519999999999
-41.01778,-16.4278899999999,903,JE021,MG,,lotico,2,IGAM,-16.42789,-41.01778,Rio Jequitinhonha,2017,6,77.8666666666667,76.8,79,0.98522417076704,0.970666666663601
-40667,-16.1636099999999,904,JE022,MG,,lotico,2,IGAM,-16.16361,-40667,Rio São Francisco (JQ3),2017,6,75.2333333333333,72.2,77.8,2.53034911952209,6.40266666666624
-40.69472,-16.18806,905,JE023,MG,,lotico,2,IGAM,-16.18806,-40.69472,Rio Jequitinhonha,2017,6,77.6,75.3,81.6,3.10998392278758,9.67199999999721
-40.43294,-16.14003,906,JE024,MG,,lotico,2,IGAM,-16.14003,-40.43294,Rio Rubim do Sul,2017,2,78.1,78.1,78.1,0,0
-39.96433,-16.00567,907,JE025,MG,,lotico,2,IGAM,-16.00567,-39.96433,Rio Jequitinhonha,2017,6,77.4,76.6,78.6,0.946572765295508,0.895999999999185
-43.52,-17.5599999999999,908,JE026,MG,,lotico,2,IGAM,-17.56,-43.52,Rio Jequitinhonha,2017,6,73.5666666666667,69,77.6,3.86816063092859,14.9626666666659
-41.3199999999999,-15.1799999999999,909,JE027,MG,,lotico,2,IGAM,-15.18,-41.32,Barragem de Irapé,2017,6,81.6,70.8,90.3,8.87107659757259,78.6960000000002
-40.6,-15.4299999999999,910,JE028,MG,,lotico,2,IGAM,-15.43,-40.6,Rio Jequitinhonha,2017,6,70.3,68.8,73.1,2.17071416819409,4.71199999999856
-40.55,-15.78,911,JE029,MG,,lotico,2,IGAM,-15.78,-40.55,Ribeirão São Pedro (JQ3),2017,6,27.2,22.6,34.1,5.44279340045167,29.6240000000003
-40.6865329999999,-5.58723699999996,912,JEN01,CE,,lentico,12,COGERH,-5.587237,-40.686533,Informação não disponível,2017,4,48,39,57,10.3923048454133,108
-40.4444,-3.56269999999995,913,JEP01,CE,,lentico,12,COGERH,-3.5627,-40.4444,Jenipapo,2017,4,89.3,88.8,89.8,0.577350269189626,0.333333333333333
-39.470027,-6.32643599999994,914,JER01,CE,,lentico,12,COGERH,-6.326436,-39.470027,Informação não disponível,2017,6,76.4333333333333,70.4,80.9,4.85001718210012,23.5226666666664
-40.1727,-7.08129999999994,915,JLU01,CE,,lentico,12,COGERH,-7.0813,-40.1727,João Luís,2017,4,74.65,66.4,82.9,9.52627944162882,90.75
-38.7499999999999,-6.66999999999996,916,JN201,CE,,lentico,12,COGERH,-6.67,-38.75,Jenipapeiro II,2017,4,32.2,12.6,51.8,22.6321305522333,512.213333333334
-54.458611,-16.606667,917,JOR046,MT,,lotico,12,SEMA,-16.606667,-54.458611,Rio Jorigue,2017,4,63.6,53.7,73.5,11.4315353299547,130.680000000002
-40.467923,-4.22092899999996,918,JOT01,CE,,lentico,12,COGERH,-4.220929,-40.467923,Informação não disponível,2017,6,71.8,67.9,74.7,3.13815232262523,9.84799999999814
-40.198686,-15.857425,919,JQHCST050,BA,,lotico,12,INEMA,-15.857425,-40.198686,Ribeirão do Salto,2017,6,75.0666666666667,73.9,75.7,0.90480200412388,0.818666666666589
-39.921417,-16.009083,920,JQHJQH200,BA,,lotico,12,INGÁ,-16.009083,-39.921417,Rio Jequitinhonha,2017,8,65475,48.2,74.6,10.8909857877317,118.613571428573
-39559,-15.9469999999999,921,JQHJQH500,BA,,lotico,12,INGÁ,-15947,-39559,Rio Jequitinhonha,2017,8,62575,58.2,67.6,4.05700452480463,16.4592857142852
-39.395278,-16.0436109999999,922,JQHJQH525,BA,,lotico,12,INEMA,-16.043611,-39.395278,Jequitinhonha,2017,6,60.9,57.2,64.9,3.45137653697761,11.9119999999995
-39.1215829999999,-15.8724999999999,923,JQHJQH600,BA,,lotico,12,INGÁ,-15.8725,-39.121583,Rio Jequitinhonha,2017,6,65.5333333333333,59.7,68.5,4.51870187848962,20.4186666666656
-38.96,-15.8383889999999,924,JQHJQH700,BA,,lotico,12,INGÁ,-15.838389,-38.96,Rio Jequitinhonha,2017,6,63.4333333333333,61.2,64.9,1.75802919960583,3.09066666666671
-39.60556,-16091,925,JQHLIM600,BA,,lotico,12,INEMA,-16091,-39.60556,Limoeiro,2017,6,48.8,37.3,56.5,9.07700391098295,82.3919999999998
-40.4194699999999,-16.73169,926,JU001,MG,,lotico,2,IGAM,-16.73169,-40.41947,Rio Jucuruçú,2017,6,61.8666666666667,60.1,63.3,1.45418935034808,2.11466666666577
-40.31917,-16.83861,927,JU003,MG,,lotico,2,IGAM,-16.83861,-40.31917,Rio Jucuruçú,2017,6,74.1333333333333,71.5,76.6,2.28444012105101,5.21866666666756
-40.45891667,-20.432083,928,JUC1E025,ES,,lotico,12,IEMA,-20.432083,-40.45891667,Rio Jucu,2017,8,63725,51.4,88.3,15.7624100767799,248.453571428572
-40.6567879999999,-20.316228,929,JUC2C001,ES,,lotico,12,IEMA,-20.316228,-40.656788,Rio Jucu,2017,8,66.3,52.9,74.8,9.45394853260492,89.3771428571428
-40.681769,-20.411535,930,JUC2C005,ES,,lotico,12,IEMA,-20.411535,-40.681769,Rio Jucu,2017,8,55825,38.8,66.6,11.20621638709,125.579285714285
-40.671347,-20.407299,931,JUC2C008,ES,,lotico,12,IEMA,-20.407299,-40.671347,Rio Jucu,2017,8,56.85,37.1,87.7,21.076527228175,444.220000000001
-40.57738889,-20.3909444399999,932,JUC2C009,ES,,lotico,99,AGERH,-20.39094444,-40.57738889,Rio Jucu - Braço Sul,2017,8,69875,44.1,81.9,16.2104683989787,262.779285714286
-41.0613999999999,-20.36546111,933,JUC2C015,ES,,lotico,99,AGERH,-20.36546111,-41.0614,Rio Jucu - Braço Norte,2017,8,64.15,46.7,79.3,14.9579410347815,223.740000000001
-40.5599,-20.3757029999999,934,JUC2E010,ES,,lotico,12,IEMA,-20.375703,-40.5599,Rio Jucu,2017,8,65.4,46.8,73.6,11.5963048301727,134.474285714287
-59.456667,-13.793056,935,JUI103,MT,,lotico,12,SEMA,-13.793056,-59.456667,Rio Juina,2017,4,77.2,75.5,78.9,1.96299091524453,3.85333333333256
-59232,-14.542389,936,JUR002,MT,,lotico,12,SEMA,-14.542389,-59232,Rio Juruena,2017,4,76,67.1,84.9,10.2768347915753,105.613333333333
-59.034889,-13.5521939999999,937,JUR225,MT,,lotico,12,SEMA,-13.552194,-59.034889,Rio Juruena,2017,4,77.2,72.2,82.2,5.77350269189626,33.3333333333333
-39.34475,-14.648472,938,LESALM200,BA,,lotico,12,INGÁ,-14.648472,-39.34475,Rio Almada,2017,8,64375,59.5,66.2,3.0202885387233,9.12214285714331
-39.1897499999999,-14.655139,939,LESALM300,BA,,lotico,12,INGÁ,-14.655139,-39.18975,Rio Almada,2017,8,76,72.1,80.3,3.18029648213576,10.1142857142851
-40.071444,-15.120333,940,LESCOL200,BA,,lotico,12,INGÁ,-15.120333,-40.071444,Rio Colônia,2017,8,57475,52.6,63.4,4.58156242844228,20.990714285714
-39.7234,-15.144167,941,LESCOL300,BA,,lotico,12,INGÁ,-15.144167,-39.7234,Rio Colônia,2017,8,62.4,52.7,78.7,10.4804580052592,109.840000000001
-39.084444,-14.7461109999999,942,LESIGP001,BA,LESIGP900,lentico,12,INEMA,-14.746111,-39.084444,Barragem do Iguapé,2017,10,77.58,66,84.1,6.51814561222907,42.486222222221
-39.141361,-14.6198059999999,943,LESLEN500,BA,,lentico,12,INEMA,-14.619806,-39.141361,Lagoa Encantada,2017,8,70525,57.4,79.9,9.1512294256017,83.7449999999985
-39.057778,-15.1744439999999,944,LESMRM600,BA,,lotico,12,INEMA,-15.174444,-39.057778,Maruim,2017,10,77.34,74.3,80.6,2.32723011324636,5.41600000000067
-39.4276389999999,-14898,945,LESRCH500,BA,,lotico,12,INGÁ,-14898,-39.427639,Rio Cachoeira,2017,10,64.18,51,72.4,7.83337588640932,61.361777777779
-39.270028,-14.7883889999999,946,LESRCH700,BA,,lotico,12,INGÁ,-14.788389,-39.270028,Rio Cachoeira,2017,12,44.2333333333333,40.7,51.4,3.82131184836109,14.6024242424248
-39.152722,-14.802444,947,LESRCH800,BA,,lotico,12,INGÁ,-14.802444,-39.152722,Rio Cachoeira,2017,10,65.9,55.7,72.5,6.81990550602507,46.5111111111111
-39.949083,-14.9554719999999,948,LESSLD100,BA,,lotico,12,INGÁ,-14.955472,-39.949083,Rio Salgado,2017,6,51.5,42.1,67.4,12.3841834611734,153.368000000001
-39.718667,-14.904806,949,LESSLD200,BA,,lotico,12,INGÁ,-14.904806,-39.718667,Rio Salgado,2017,8,64525,55.1,71.1,6.85039102116489,46.9278571428565
-39.5019169999999,-14.8740559999999,950,LESSLD400,BA,,lotico,12,INGÁ,-14.874056,-39.501917,Rio Salgado,2017,10,66.3,56.1,71.8,6.17485942260135,38.1288888888886
-39.650833,-14.8094439999999,951,LESSLM500,BA,,lotico,12,INEMA,-14.809444,-39.650833,Salomé,2017,8,72.4,63.4,77.3,5.78322697857456,33.4457142857126
-39.330122,-15.426687,952,LESSPE200,BA,,lotico,12,INEMA,-15.426687,-39.330122,São Pedro,2017,6,67.1666666666667,52.8,80,12.222056564534,149.378666666668
-39.0429399999999,-14.3989999999999,953,LESTIJ800,BA,,lotico,12,INEMA,-14399,-39.04294,Tijuípe,2017,10,79.82,71.6,86,4.90324155817114,24.0417777777766
-39.326139,-15.0732219999999,954,LESUNA100,BA,,lotico,12,INGÁ,-15.073222,-39.326139,Rio Una,2017,8,60475,58.9,63.1,1.73431748617669,3.00785714285822
-39.0636939999999,-15.297389,955,LESUNA400,BA,,lotico,12,INGÁ,-15.297389,-39.063694,Rio Una,2017,10,65.46,57.1,71,4.80952758132818,23.1315555555565
-40.818027,-20.925897,956,LGD1L001,ES,,lentico,12,IEMA,-20.925897,-40.818027,Lagoa Guanandi,2017,8,73,54.4,82.8,12.3139874010934,151.634285714286
-40.8251789999999,-20.9258199999999,957,LGD1L002,ES,,lentico,12,IEMA,-20.92582,-40.825179,Lagoa Guanandi,2017,8,66.4,49.4,81.9,15.5414652738133,241.537142857144
-40.239385,-20.169598,958,LJA1L001,ES,,lentico,12,IEMA,-20.169598,-40.239385,Lagoa Jacuném,2017,2,36.9,36.9,36.9,0,0
-40.235015,-20.166277,959,LJA1L010,ES,,lentico,12,IEMA,-20.166277,-40.235015,Lagoa Jacuném,2017,4,34.85,31.9,37.8,3.40636658821872,11.6033333333329
-40.2201459999999,-20.1674649999999,960,LJA1L020,ES,,lentico,12,IEMA,-20.167465,-40.220146,Lagoa Jacuném,2017,8,43.6,41.1,46,2.01565303136663,4.06285714285748
-40.215526,-20.1305439999999,961,LJU1L001,ES,,lentico,12,IEMA,-20.130544,-40.215526,Lagoa Juara,2017,8,41.85,30.5,55.9,10.262135673018,105.311428571429
-40.63661,-4.33486899999997,962,LMC01,CE,,lentico,12,COGERH,-4.334869,-40.63661,Informação não disponível,2017,8,62925,55.1,75.1,7.96505761794235,63.4421428571415
-35.0556109999999,-8.37228899999997,963,MA02,PE,,lentico,12,CPRH,-8.372289,-35.055611,Rio Utinga de Baixo,2017,8,73475,67.4,81.9,6.00779255871683,36.0935714285733
